phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
1616381,http://EasySurvey.tk,http://www.phishtank.com/phish_detail.php?phish_id=1616381,2012-11-11T22:15:41+00:00,yes,2012-11-12T06:54:04+00:00,yes,Other
1616370,http://www.wzae.com.cn/js/?https://us.battle.net/login/en/ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;hdrzrkzamp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616370,2012-11-11T21:59:50+00:00,yes,2012-11-12T00:08:49+00:00,yes,World of Warcraft
1616336,http://www.myusaloads.com/ele4/,http://www.phishtank.com/phish_detail.php?phish_id=1616336,2012-11-11T21:09:29+00:00,yes,2012-11-12T01:05:56+00:00,yes,Capital One
1616287,http://www.zjgfw.org/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616287,2012-11-11T20:27:11+00:00,yes,2012-11-12T00:07:46+00:00,yes,Other
1616281,http://to.ly/h22j,http://www.phishtank.com/phish_detail.php?phish_id=1616281,2012-11-11T20:22:11+00:00,yes,2012-11-12T03:47:53+00:00,yes,Other
1616255,http://www.cqpszx.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fcmgavkpus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616255,2012-11-11T19:26:36+00:00,yes,2012-11-11T23:24:57+00:00,yes,Other
1616239,http://pipaszovetseg.hu/ah.htm?wseBayISAPIdllSignInruhttpAFFwwwebaycom2F,http://www.phishtank.com/phish_detail.php?phish_id=1616239,2012-11-11T18:26:39+00:00,yes,2012-11-12T00:06:14+00:00,yes,Other
1616234,http://paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80.eecsa.co.za/wp-refrech.php,http://www.phishtank.com/phish_detail.php?phish_id=1616234,2012-11-11T18:12:13+00:00,yes,2012-11-11T19:18:28+00:00,yes,PayPal
1616226,"http://secure-runecsape.saitas.in/forums.ws15,16,650,91478125/login.html",http://www.phishtank.com/phish_detail.php?phish_id=1616226,2012-11-11T17:55:46+00:00,yes,2012-11-11T23:03:48+00:00,yes,RuneScape
1616225,"http://secure-runecsape.saitas.in/forums.ws15,16,650,91478125/",http://www.phishtank.com/phish_detail.php?phish_id=1616225,2012-11-11T17:54:33+00:00,yes,2012-11-11T19:20:30+00:00,yes,RuneScape
1616223,http://americanofficecenters.com/wp-content/themes/american/436564645564564,http://www.phishtank.com/phish_detail.php?phish_id=1616223,2012-11-11T17:37:17+00:00,yes,2012-11-11T23:26:30+00:00,yes,PayPal
1616222,http://americanofficecenters.com/wp-content/themes/american/436564645564564/,http://www.phishtank.com/phish_detail.php?phish_id=1616222,2012-11-11T17:37:06+00:00,yes,2012-11-11T23:29:04+00:00,yes,PayPal
1616205,http://ambcf.net/v3/images/masterpro/cad_seguro+dados+clientes+cadastro.html,http://www.phishtank.com/phish_detail.php?phish_id=1616205,2012-11-11T16:58:53+00:00,yes,2012-11-11T18:59:43+00:00,yes,Other
1616204,"http://secure-runecsape.ql.lt/forums.ws15,16,650,91478125/login.html",http://www.phishtank.com/phish_detail.php?phish_id=1616204,2012-11-11T16:57:58+00:00,yes,2012-11-11T19:00:13+00:00,yes,RuneScape
1616203,"http://secure-runecsape.ql.lt/forums.ws15,16,650,91478125/",http://www.phishtank.com/phish_detail.php?phish_id=1616203,2012-11-11T16:56:30+00:00,yes,2012-11-11T17:13:00+00:00,yes,RuneScape
1616195,http://ambcf.net/v3/images/masterpro/saldo.html,http://www.phishtank.com/phish_detail.php?phish_id=1616195,2012-11-11T16:40:42+00:00,yes,2012-11-11T17:07:50+00:00,yes,Mastercard
1616194,http://ambcf.net/v3/images/masterpro/index.html,http://www.phishtank.com/phish_detail.php?phish_id=1616194,2012-11-11T16:40:07+00:00,yes,2012-11-11T17:09:41+00:00,yes,Mastercard
1616193,http://ambcf.net/v3/images/masterpro/,http://www.phishtank.com/phish_detail.php?phish_id=1616193,2012-11-11T16:39:39+00:00,yes,2012-11-11T17:07:51+00:00,yes,Mastercard
1616192,http://ambcf.net/v3/images/masterpro/cad_seguro%2Bdados%2Bclientes%2Bcadastro.html,http://www.phishtank.com/phish_detail.php?phish_id=1616192,2012-11-11T16:39:14+00:00,yes,2012-11-11T17:10:46+00:00,yes,Mastercard
1616173,http://inspiritcreative.com/Media/del/,http://www.phishtank.com/phish_detail.php?phish_id=1616173,2012-11-11T16:21:04+00:00,yes,2012-11-11T16:48:17+00:00,yes,PayPal
1616167,http://paypalsecure.net/~saasdde/konto/,http://www.phishtank.com/phish_detail.php?phish_id=1616167,2012-11-11T16:17:00+00:00,yes,2012-11-12T03:50:27+00:00,yes,PayPal
1616166,http://paypalsecure.net/~saasdde/konfliktloesung/,http://www.phishtank.com/phish_detail.php?phish_id=1616166,2012-11-11T16:16:40+00:00,yes,2012-11-11T22:01:45+00:00,yes,PayPal
1616165,http://paypalsecure.net/~saasdde/konto/6401/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1616165,2012-11-11T16:11:33+00:00,yes,2012-11-11T16:44:39+00:00,yes,PayPal
1616161,http://paypalsecure.net/~saasdde/konto/32277/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1616161,2012-11-11T16:01:43+00:00,yes,2012-11-11T16:44:39+00:00,yes,PayPal
1616160,http://paypalsecure.net/~saasdde/konfliktloesung/24837/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1616160,2012-11-11T16:00:11+00:00,yes,2012-11-11T16:44:40+00:00,yes,PayPal
1616157,http://www.zzjwhz.com/js/?app=com-d3&http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1616157,2012-11-11T15:57:15+00:00,yes,2012-11-11T17:07:18+00:00,yes,Other
1616145,http://www.kun-su.com/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Femlynskus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616145,2012-11-11T15:28:25+00:00,yes,2012-11-11T17:09:00+00:00,yes,Other
1616127,http://songxia-battery.com/js/?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ssl=0&amp;dest,http://www.phishtank.com/phish_detail.php?phish_id=1616127,2012-11-11T14:30:38+00:00,yes,2012-11-11T15:56:01+00:00,yes,RuneScape
1616119,http://pmdazuaga.com/Verify/,http://www.phishtank.com/phish_detail.php?phish_id=1616119,2012-11-11T14:13:43+00:00,yes,2012-11-11T17:14:01+00:00,yes,PayPal
1616111,http://ourocar2012.netne.net/Promocional-2012/cadastro3.html?id=US9MXQRTWVSP76XY3EHV0MNEWP987QQ2IZNFPF0MB2BH79G0MX5WJRAGGJNM0ENSDB93RHP3I1KP91YVX3RHT3YALMXV1KNDWVGOD6QW7ALEBJA0L2RF4PQPBNKB99P557THCJDIUYX6H8F407JCV037WMI5U90ZE3GQ,http://www.phishtank.com/phish_detail.php?phish_id=1616111,2012-11-11T14:04:12+00:00,yes,2012-11-11T14:27:03+00:00,yes,Other
1616100,http://www.kun-su.com/images/?http://us.battle.net/login/en/?ref=http://emlynskus.battle.net/d3/en/index&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616100,2012-11-11T13:49:26+00:00,yes,2012-11-11T15:57:35+00:00,yes,Other
1616091,http://eu.diablo.net.mx.ms-login.in/login.html?app=wam&amp;ref=https://www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,http://www.phishtank.com/phish_detail.php?phish_id=1616091,2012-11-11T13:35:07+00:00,yes,2012-11-11T15:06:12+00:00,yes,World of Warcraft
1616085,http://ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d034e5facf452586288d685e4180fc4b7e34e5facf452586288d685e4180fc4b7e,http://www.phishtank.com/phish_detail.php?phish_id=1616085,2012-11-11T13:33:56+00:00,yes,2012-11-11T15:06:43+00:00,yes,Other
1616081,http://update.paypal-com.service.cmd.activation.sucess.access00th9951221us651321.dogpetinsurance.org.uk/update/www.paypal.com/47b2a849cf01c380740b058660083f33/,http://www.phishtank.com/phish_detail.php?phish_id=1616081,2012-11-11T13:23:14+00:00,yes,2012-11-11T17:09:42+00:00,yes,PayPal
1616077,http://ok.ddgo.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1616077,2012-11-11T13:19:15+00:00,yes,2012-11-11T17:09:42+00:00,yes,Blizzard
1616076,http://www.wzae.com.cn/js/?https://us.battle.net/login/en/ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex&amp;zwtbcphamp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616076,2012-11-11T13:18:50+00:00,yes,2012-11-11T13:48:36+00:00,yes,World of Warcraft
1616075,http://rs.ddgo.asia/m=weblogin/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1616075,2012-11-11T13:18:40+00:00,yes,2012-11-11T14:05:01+00:00,yes,RuneScape
1616069,http://www.zjgfw.org/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1616069,2012-11-11T12:58:15+00:00,yes,2012-11-11T14:10:37+00:00,yes,Other
1616067,http://www.andboog.com/js/?ref=http:/us.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1616067,2012-11-11T12:58:09+00:00,yes,2012-11-18T14:43:17+00:00,yes,Other
1616056,http://service.confirm.paypal.cmd.cgi.aficion.fr/ee87e572bd395b7ff7029c96bf10993d/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE71623617b23b7769bf57215b8a4df372441d4c97b23b7769bf57215b8a4df372441d4c9,http://www.phishtank.com/phish_detail.php?phish_id=1616056,2012-11-11T12:27:23+00:00,yes,2012-11-11T16:01:18+00:00,yes,PayPal
1616055,http://service.confirm.paypal.cmd.cgi.aficion.fr/819e72d65a2ae080eb8c1893f4d3c825/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE7162361a2f8adbf9eb711a3e3b55d847cb8fd2aa2f8adbf9eb711a3e3b55d847cb8fd2a,http://www.phishtank.com/phish_detail.php?phish_id=1616055,2012-11-11T12:27:22+00:00,yes,2012-11-11T16:01:19+00:00,yes,PayPal
1616040,http://www.andboog.com/js/?ref=http://us.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1616040,2012-11-11T11:57:28+00:00,yes,2012-11-18T10:40:54+00:00,yes,Other
1616032,http://0576tz.com/js/?ref=xxhxsqbus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1616032,2012-11-11T11:27:49+00:00,yes,2012-11-11T14:09:34+00:00,yes,Other
1616031,http://0576tz.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=xxhxsqbus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1616031,2012-11-11T11:27:37+00:00,yes,2012-11-11T14:10:38+00:00,yes,Other
1615991,http://service.confirm.paypal.cmd.cgi.aficion.fr/,http://www.phishtank.com/phish_detail.php?phish_id=1615991,2012-11-11T09:43:53+00:00,yes,2012-11-11T14:07:20+00:00,yes,PayPal
1615966,http://www.gkjx168.com/images/?ref=http%3A%2F%2Fuqpzemuus.battle.net%2Fd3%2Fen%2Findex,http://www.phishtank.com/phish_detail.php?phish_id=1615966,2012-11-11T06:26:16+00:00,yes,2012-11-11T13:52:42+00:00,yes,Other
1615956,http://www.gkjx168.com/images/?ref=http://uqpzemuus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615956,2012-11-11T05:58:00+00:00,yes,2012-11-11T13:42:30+00:00,yes,Other
1615939,http://nirvanared.com/cadastro/adesao.do.php,http://www.phishtank.com/phish_detail.php?phish_id=1615939,2012-11-11T05:16:23+00:00,yes,2012-11-12T00:08:50+00:00,yes,Other
1615933,http://foshta.com/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=a29ef79178d137678c83d47268916e99,http://www.phishtank.com/phish_detail.php?phish_id=1615933,2012-11-11T05:07:12+00:00,yes,2012-11-11T16:10:31+00:00,yes,PayPal
1615878,http://ytxx.myxw.cn/images/?ref=http%3A%2F%2Fztpddguus.battle.net%2Fd3%2Fen%2Findex,http://www.phishtank.com/phish_detail.php?phish_id=1615878,2012-11-11T03:28:11+00:00,yes,2012-11-11T14:00:40+00:00,yes,Other
1615875,http://www.luquanlvshi.net/js/index.htm?ref=http%3A%2F%2Fcoabrpgus.battle.net%2Fd3%2Fen%2Findex,http://www.phishtank.com/phish_detail.php?phish_id=1615875,2012-11-11T03:27:51+00:00,yes,2012-11-11T14:00:40+00:00,yes,Other
1615872,http://huaphone.net/js/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,http://www.phishtank.com/phish_detail.php?phish_id=1615872,2012-11-11T03:27:24+00:00,yes,2012-11-11T14:00:41+00:00,yes,Other
1615851,http://paypol-log1n.dasfree.com/logonnmt.html,http://www.phishtank.com/phish_detail.php?phish_id=1615851,2012-11-11T03:17:54+00:00,yes,2012-11-11T13:27:35+00:00,yes,PayPal
1615732,http://www.asideal.com/js/?ref=http:/us.battle.net/d3/en/indexapp=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1615732,2012-11-11T02:57:19+00:00,yes,2012-11-11T14:04:26+00:00,yes,Other
1615730,http://wldzb.cn/js/?ref=http://rxzjocnus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615730,2012-11-11T02:57:06+00:00,yes,2012-11-11T07:44:51+00:00,yes,Other
1615728,http://ytxx.myxw.cn/images/?ref=http://ztpddguus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615728,2012-11-11T02:57:05+00:00,yes,2012-11-11T11:33:09+00:00,yes,Other
1615726,http://wldzb.cn/js/?app=com-d3&us.battle.net/login/en/?ref=http://rxzjocnus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615726,2012-11-11T02:57:04+00:00,yes,2012-11-11T14:04:26+00:00,yes,Other
1615727,http://www.luquanlvshi.net/js/index.htm?app=com-d3&http://us.battle.net/login/en/?ref=http://coabrpgus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615727,2012-11-11T02:57:04+00:00,yes,2012-11-11T12:19:00+00:00,yes,Other
1615724,http://wldzb.cn/js/?ref=rxzjocnus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615724,2012-11-11T02:57:02+00:00,yes,2012-11-11T13:30:45+00:00,yes,Other
1615723,http://www.bjzjg.com/js/?app=com-d3&us.battle.net/login/en/?ref=http://yxcswmius.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615723,2012-11-11T02:57:01+00:00,yes,2012-11-11T11:34:10+00:00,yes,Other
1615721,http://www.luquanlvshi.net/js/index.htm?ref=http://coabrpgus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615721,2012-11-11T02:56:59+00:00,yes,2012-11-11T07:55:06+00:00,yes,Other
1615720,http://wldzb.cn/js/?app=com-d3&us.battle.net/login/en/?ref=rxzjocnus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615720,2012-11-11T02:56:56+00:00,yes,2012-11-11T11:34:40+00:00,yes,Other
1615719,http://www.bjzjg.com/js/?ref=wwqdbxeus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=1615719,2012-11-11T02:56:54+00:00,yes,2012-11-11T14:04:26+00:00,yes,Other
1615675,http://hindutemplestjohns.ca/images/smilies/atualizacaobb/index2.php,http://www.phishtank.com/phish_detail.php?phish_id=1615675,2012-11-11T01:10:30+00:00,yes,2012-11-11T12:04:45+00:00,yes,Banco De Brasil
1615643,http://service.confirm.paypal.cmd.cgi.aficion.fr/6f8c89fe89390fbc5d83bbc090840061/Web,http://www.phishtank.com/phish_detail.php?phish_id=1615643,2012-11-11T00:19:09+00:00,yes,2012-11-11T04:09:48+00:00,yes,PayPal
1615595,http://159.253.22.230/~service/cgi-bin/www.Accounts-paypal.com.php,http://www.phishtank.com/phish_detail.php?phish_id=1615595,2012-11-10T21:27:12+00:00,yes,2012-11-11T00:31:03+00:00,yes,PayPal
1615588,https://webmail.genotec.ch/atmail/compose.php?id=20920&amp;folder=Inbox&amp;cache=29241430.96733.1352577055289.JavaMail.root@www.mailgenetics.co.za&amp;func=reply&amp;type=forward#,http://www.phishtank.com/phish_detail.php?phish_id=1615588,2012-11-10T20:35:07+00:00,yes,2012-11-11T00:29:31+00:00,yes,Other
1615552,http://us.battle.net.login.en.ppweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615552,2012-11-10T18:57:46+00:00,yes,2012-11-10T23:12:17+00:00,yes,Blizzard
1615541,http://us.battle.net.en.ppweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615541,2012-11-10T18:45:34+00:00,yes,2012-11-10T21:15:22+00:00,yes,Blizzard
1615527,http://ok.ssgo.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615527,2012-11-10T18:24:28+00:00,yes,2012-11-10T23:14:19+00:00,yes,Blizzard
1615525,http://ok.ssgo.asia/login/en/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1615525,2012-11-10T18:23:59+00:00,yes,2012-11-11T00:50:26+00:00,yes,Blizzard
1615506,http://www.xszwys.com/js/?ref=http://us.battle.net/d3/en/indexapp=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1615506,2012-11-10T17:26:56+00:00,yes,2012-11-10T18:29:19+00:00,yes,Other
1615492,http://www.datacha0s.com/1.php,http://www.phishtank.com/phish_detail.php?phish_id=1615492,2012-11-10T16:08:52+00:00,yes,2012-11-12T18:36:18+00:00,yes,Other
1615491,http://www.datacha0s.com/2.php,http://www.phishtank.com/phish_detail.php?phish_id=1615491,2012-11-10T16:08:27+00:00,yes,2012-11-12T07:09:27+00:00,yes,Other
1615485,http://www.datacha0s.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=1615485,2012-11-10T15:58:30+00:00,yes,2012-11-12T07:09:27+00:00,yes,Other
1615469,http://eu.diablo.net.mx.ux-login.in/login.html?app=wam&amp;ref=https://www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam/,http://www.phishtank.com/phish_detail.php?phish_id=1615469,2012-11-10T15:24:56+00:00,yes,2012-11-10T15:52:04+00:00,yes,Other
1615464,http://us.battle.net.en.eeweb.asia/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:/www.battle.net/account/,http://www.phishtank.com/phish_detail.php?phish_id=1615464,2012-11-10T15:24:14+00:00,yes,2012-11-10T17:02:59+00:00,yes,Other
1615413,http://spconsulting.org/libraries/pattemplate/patTemplate/Function/i.php?321,http://www.phishtank.com/phish_detail.php?phish_id=1615413,2012-11-10T12:38:54+00:00,yes,2012-11-10T23:14:51+00:00,yes,Banco Real
1615399,http://ch-stucco.com/js/walls/ntasa/9f48cf86990f3f9be72310f4be3fcf97/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d05c9c49493d63c9a06f44f25c3de547b95c9c49493d63c9a06f44f25c3de547b9,http://www.phishtank.com/phish_detail.php?phish_id=1615399,2012-11-10T11:23:59+00:00,yes,2012-11-10T14:34:06+00:00,yes,Other
1615385,http://bitly.com/SFu95i,http://www.phishtank.com/phish_detail.php?phish_id=1615385,2012-11-10T10:20:47+00:00,yes,2012-11-10T23:27:29+00:00,yes,Cielo
1615384,http://spconsulting.org/libraries/pattemplate/patTemplate/Function/i.php,http://www.phishtank.com/phish_detail.php?phish_id=1615384,2012-11-10T10:16:08+00:00,yes,2012-11-10T23:43:53+00:00,yes,Bradesco
1615366,http://us.battle.net.login.en.rrweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615366,2012-11-10T08:00:58+00:00,yes,2012-11-10T14:41:16+00:00,yes,Blizzard
1615365,http://us.battle.net.en.rrweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615365,2012-11-10T08:00:34+00:00,yes,2012-11-10T14:41:18+00:00,yes,Blizzard
1615363,http://us.battle.net.ok.ttweb.asia/login/en/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1615363,2012-11-10T07:56:05+00:00,yes,2012-11-10T14:34:08+00:00,yes,Blizzard
1615362,http://us.battle.net.ok.ttweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615362,2012-11-10T07:55:30+00:00,yes,2012-11-10T14:34:08+00:00,yes,Blizzard
1615361,http://us.battle.net.login.en.ttweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615361,2012-11-10T07:55:00+00:00,yes,2012-11-10T14:41:18+00:00,yes,Blizzard
1615360,http://us.battle.net.en.ttweb.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615360,2012-11-10T07:54:23+00:00,yes,2012-11-10T14:44:56+00:00,yes,Blizzard
1615351,http://taesx.com/img/?amp,http://www.phishtank.com/phish_detail.php?phish_id=1615351,2012-11-10T07:24:30+00:00,yes,2012-11-10T17:40:44+00:00,yes,Other
1615349,http://www.toyotaurip.com/media/system/images/wadministrator/wadministrator/wadministrator/wadministrator/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=1615349,2012-11-10T07:23:06+00:00,yes,2012-11-10T12:50:08+00:00,yes,Wells Fargo
1615348,http://us.battle.net.ok.ttweb.asia/login/en/login.html?app=wam&amp;ref=https:/www.battle.net/account/&amp;eor=0&amp;app=bam,http://www.phishtank.com/phish_detail.php?phish_id=1615348,2012-11-10T06:58:31+00:00,yes,2012-11-10T12:50:08+00:00,yes,Other
1615341,http://ytxx.myxw.cn/images/?http://us.battle.net/login/en/?ref=http%3A%2F%2Fztpddguus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1615341,2012-11-10T06:25:50+00:00,yes,2012-11-10T12:50:09+00:00,yes,Other
1615336,http://www.jdcc.cn/images/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,http://www.phishtank.com/phish_detail.php?phish_id=1615336,2012-11-10T06:25:02+00:00,yes,2012-11-10T14:42:20+00:00,yes,Other
1615335,http://www.efrem.gr/out/news/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/tgpoa.htm?345daf3c20f544ea82e8c63877db6438345daf3c20f544ea82e8c63877db6438,http://www.phishtank.com/phish_detail.php?phish_id=1615335,2012-11-10T06:24:55+00:00,yes,2012-11-10T12:50:09+00:00,yes,Other
1615332,http://ytxx.myxw.cn/images/?http://us.battle.net/login/en/?ref=http://ztpddguus.battle.net/d3/en/index&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1615332,2012-11-10T05:57:42+00:00,yes,2012-11-10T12:50:09+00:00,yes,Other
1615331,http://www.xdysb.com/lyb/?http:/us.battle.net/login/en/?ref=http:/eu.battle.net/d3/en/index&,http://www.phishtank.com/phish_detail.php?phish_id=1615331,2012-11-10T05:57:41+00:00,yes,2012-11-10T12:50:10+00:00,yes,Other
1615330,http://us.battle.net.login.en.rrweb.asia/login/en/login.html?app=wam&amp;ref=https:/www.battle.net/account/&amp;eor=0&amp;app=bam,http://www.phishtank.com/phish_detail.php?phish_id=1615330,2012-11-10T05:57:40+00:00,yes,2012-11-10T12:50:10+00:00,yes,Other
1615320,http://shshide.com/js/?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index&,http://www.phishtank.com/phish_detail.php?phish_id=1615320,2012-11-10T05:57:03+00:00,yes,2012-11-10T12:51:43+00:00,yes,Other
1615317,http://www.hhmsn.asia/login/en/login.html,http://www.phishtank.com/phish_detail.php?phish_id=1615317,2012-11-10T05:25:05+00:00,yes,2012-11-10T12:51:43+00:00,yes,Blizzard
1615314,http://cast-solutions.com/www.paypal.fr/verification/ce8f487478b30128631e61a0b7555675/login.php,http://www.phishtank.com/phish_detail.php?phish_id=1615314,2012-11-10T05:24:15+00:00,yes,2012-11-10T12:51:46+00:00,yes,PayPal
1615303,http://kiliwebsolutions.com/forms/form1.html,http://www.phishtank.com/phish_detail.php?phish_id=1615303,2012-11-10T05:11:12+00:00,yes,2012-11-10T12:46:57+00:00,yes,PayPal
1615298,http://cast-solutions.com/www.paypal.fr/verification/,http://www.phishtank.com/phish_detail.php?phish_id=1615298,2012-11-10T05:07:41+00:00,yes,2012-11-10T14:41:18+00:00,yes,PayPal
1615284,http://sklep.tychy24.pl/images/eggoez/tmp/www.paypal.fr/online/information/update/Service/www.paypal.fr/compte/,http://www.phishtank.com/phish_detail.php?phish_id=1615284,2012-11-10T04:17:09+00:00,yes,2012-11-10T10:32:59+00:00,yes,PayPal
1615270,http://txellwebs.com/blog/wp-content/scap/0177c4d4544561681ecb33b4754a4147,http://www.phishtank.com/phish_detail.php?phish_id=1615270,2012-11-10T03:31:54+00:00,yes,2012-11-10T07:44:27+00:00,yes,Other
1615255,http://xdysb.com/lyb/?http:/us.battle.net/login/en/?ref,http://www.phishtank.com/phish_detail.php?phish_id=1615255,2012-11-10T02:57:53+00:00,yes,2012-11-10T12:52:55+00:00,yes,Other
1615242,http://www.visitmail.co.za/CT00022502NjU4MTQ2MA==.HTML?D=2012-11-08,http://www.phishtank.com/phish_detail.php?phish_id=1615242,2012-11-10T01:57:38+00:00,yes,2012-11-10T10:51:24+00:00,yes,Other
1615230,http://cast-solutions.com/www.paypal.fr/verification/updatepay/login.php,http://www.phishtank.com/phish_detail.php?phish_id=1615230,2012-11-10T01:30:10+00:00,yes,2012-11-10T08:26:16+00:00,yes,PayPal
1615212,http://tram.fo.77.free.fr/DOCS/TEMP/upload/admin/ficohsa.php,http://www.phishtank.com/phish_detail.php?phish_id=1615212,2012-11-10T00:16:01+00:00,yes,2012-11-10T10:51:58+00:00,yes,Other
1615211,http://system-administratorteam.tk,http://www.phishtank.com/phish_detail.php?phish_id=1615211,2012-11-10T00:14:34+00:00,yes,2012-11-10T10:51:59+00:00,yes,Other
1615203,http://www.luquanlvshi.net/js/index.htm?http://us.battle.net/login/en/?ref=http://coabrpgus.battle.net/d3/en/index&app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1615203,2012-11-10T00:10:46+00:00,yes,2012-11-10T10:51:59+00:00,yes,Other
1615190,http://www.primas.at/demo/projektcontrolling/data/forms.asp.htm,http://www.phishtank.com/phish_detail.php?phish_id=1615190,2012-11-09T23:24:38+00:00,yes,2012-11-10T10:56:32+00:00,yes,Lloyds TSB
1615189,http://validate.kevinchambers.net/firstbank.com/,http://www.phishtank.com/phish_detail.php?phish_id=1615189,2012-11-09T23:17:11+00:00,yes,2012-11-10T03:01:36+00:00,yes,Other
1615182,http://www.luquanlvshi.net/js/index.htm?http://us.battle.net/login/en/?ref=http://coabrpgus.battle.net/d3/en/index&amp;app=com-d3,http://www.phishtank.com/phish_detail.php?phish_id=1615182,2012-11-09T23:10:09+00:00,yes,2012-11-10T00:55:58+00:00,yes,Other
1615162,http://ch-stucco.com/js/walls/ntasa/7a27a5da3fdfe698b331d0ec27451d21/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d06418f1114db81a98d6de91ccbd66fa3d6418f1114db81a98d6de91ccbd66fa3d,http://www.phishtank.com/phish_detail.php?phish_id=1615162,2012-11-09T22:39:02+00:00,yes,2012-11-10T05:17:52+00:00,yes,PayPal
